treatment,run_id,problem,arg_type,arg_mut_rate,mem_searching,solution_found,solution_length,update_found,update_first_solution_found,program
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22346,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22347,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22348,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22349,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22350,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22351,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22352,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22353,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22354,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22355,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22356,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22357,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22358,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22359,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22360,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22361,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22362,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22363,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22364,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22365,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22366,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22367,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22368,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22369,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22370,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22371,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22372,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22373,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22374,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22375,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22376,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22377,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22378,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22379,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22380,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22381,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22382,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22383,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22384,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22385,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22386,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22387,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22388,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22389,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22390,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22391,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22392,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22393,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22394,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22395,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22396,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22397,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22398,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22399,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_NUM_ONLY__MEM_SEARCH_0__MUT_005,22400,for-loop-index,Numeric,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22001,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22002,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22003,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22004,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22005,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22006,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22007,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22008,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22009,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22010,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22011,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22012,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22013,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22014,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22015,for-loop-index,Tag-based,0.005,0,True,12,100,85,"[TestNumNEqu-Tag(0000000110010100,1111101000110110,0010101011101010),SubmitNum-Tag(1110001111111111,1111100111011010,1010000111010000),IfNot-Tag(1001011010010111,1100101110110010,0100111111010111),Close(0001010001100000,1001000010100011,0101000100000000),Sub-Tag(0001110101000111,0110101001011010,0001101001100101),Close(1111111110011000,0100101101110010,0001111011011010),Add-Tag(1111101101100010,1001001000010000,1000011111011111),TestNumGreaterTEqu-Tag(0101100010000100,1110011010110111,1001111110101000),If-Tag(0001100100011101,0011001001000000,0011110001110010),SubmitNum-Tag(0111011101011110,1010110100001000,1110011100010110),If-Tag(1001111101101011,0110001111010010,1110011100101010),Set-8-Tag(0101001010111011,1011010001101111,1101101100001000)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22016,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22017,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22018,for-loop-index,Tag-based,0.005,0,True,7,100,91,"[Close(1110000111001010,0010101100011000,0100100110010111),LoadEnd-Tag(0001100111000000,0010011110110100,1110110000011011),SubmitNum-Tag(1011101100111111,1000010000000100,0010001110101011),Add-Tag(1001010110111110,0011010000101011,1100111111110010),TestNumLessTEqu-Tag(1001110100101001,0101001111110111,0110011011100011),While-Tag(0100000111000010,1001001001101111,0010000011011100),Sub-Tag(0111101011101110,1100110001001111,1100110110011010)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22019,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22020,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22021,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22022,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22023,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22024,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22025,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22026,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22027,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22028,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22029,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22030,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22031,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22032,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22033,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22034,for-loop-index,Tag-based,0.005,0,True,7,78,66,"[Set-10-Tag(0101001001000011,0101100100111001,1000101111011101),While-Tag(0110101011000001,0111100001110011,1110011011111010),Add-Tag(1011111101111110,1011011100111011,1001100100011110),TestNumLessTEqu-Tag(1101010010010000,1100110110011011,1010011001101000),SubmitNum-Tag(1110011110111100,1010100011111100,0100001100010010),CopyMem-Tag(0001100110101011,0011111111111000,0010100100010100),While-Tag(1101001001100001,1110001101110010,0100010111011011)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22035,for-loop-index,Tag-based,0.005,0,True,9,90,64,"[LoadEnd-Tag(1001000001111100,1111101000001010,0101010101011100),Close(1000011010110011,0111010000000001,1010011111100111),SubmitNum-Tag(1011101111101000,1100100101111101,0001010000100011),LoadStep-Tag(0111000000000010,1001000111010010,1001110111011000),Add-Tag(1111000011001000,1101111010111000,0011001011001011),TestNumGreaterTEqu-Tag(0011100001011010,1000000001111111,0100111001100111),CopyMem-Tag(0011110101000000,1110111111001010,1111000000000111),If-Tag(0100101001001010,1101100110111000,0010011001110101),TestNumLess-Tag(0010001111101011,1110100111001101,0000110001011011)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22036,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22037,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22038,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22039,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22040,for-loop-index,Tag-based,0.005,0,True,13,97,63,"[Sub-Tag(1111100111111111,1001001000111111,1011101111011100),LoadStep-Tag(0110110011100011,0011100000011011,0000100010010011),Dec-Tag(1001000111010100,0110000100011010,0110101100001111),Set-15-Tag(0001010101101010,1110000011101111,0101101010000101),Countdown-Tag(1001111101000000,1100101111010001,0111001110111110),Set-16-Tag(1001011001111100,1010110110110100,0010000000011000),Add-Tag(0010010011000000,0111111111010111,1010011011001010),TestNumLess-Tag(0001110111011100,0110001001000111,0100101000010110),CopyMem-Tag(0100001011010110,1110111110000111,1111101111110011),If-Tag(0110111000011111,0010100111001111,0001100010011000),Return(1001001101011011,0111101000101111,0110000110011111),Close(1000100111110011,1010110011001111,0101011101011001),SubmitNum-Tag(1000000001100011,0000100110010110,1000001110110100)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22041,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22042,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22043,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22044,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22045,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22046,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22047,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22048,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22049,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22050,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22051,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22052,for-loop-index,Tag-based,0.005,0,True,7,93,59,"[Close(0100100100000111,0110000110101110,1000110110010011),SubmitNum-Tag(1100011101111100,0110100111010010,1110011110111001),Add-Tag(1101001001111110,1010011000110111,1101011011001111),TestNumLess-Tag(1100011011110110,0001001101011101,1110000001010110),If-Tag(1010001011010110,1100001100100101,0000100010111101),Countdown-Tag(1001010011011111,1010011111010000,0011010010001000),Set-4-Tag(0000111000010011,0101110100000001,0000010111110111)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22053,for-loop-index,Tag-based,0.005,0,True,10,98,84,"[LoadStart-Tag(0111011010001110,1111101010110000,1001011010000000),While-Tag(0010000101110010,0010100010110100,1011100110111111),SubmitNum-Tag(1011111110010011,1001111111111010,1001101011101010),Add-Tag(0011001001101111,1011111111011010,0011100100000110),CopyMem-Tag(0010000100111000,1111101111101110,0100001101000011),LoadStep-Tag(0010001100101011,1101110000000111,0001010100110101),TestNumGreaterTEqu-Tag(1111100011111111,0111011010001001,0110110101011001),LoadEnd-Tag(0100010010011010,1011101110001100,0111100101000011),Countdown-Tag(1111100001100100,0101001111111010,0100011000011011),TestNumGreaterTEqu-Tag(1111001011110010,0011111010101001,0110110001011001)]"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22054,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22055,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22056,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22057,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22058,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22059,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22060,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22061,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22062,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22063,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22064,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22065,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22066,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22067,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22068,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22069,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22070,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22071,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22072,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22073,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22074,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22075,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22076,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22077,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22078,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22079,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22080,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22081,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_for-loop-index__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,22082,for-loop-index,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
